Fips,CntyFips,StateName,StateFips,geometry,State Postal Abbreviation,County Name,Census 2000 Population,Census 2000 Housing Units,Land Area (square miles),Water Area (square miles),Latitude,Longitude,FIPS,PST045211,POP010210,POP050210,POP010200,AGE115210,AGE275210,AGE765210,SEX205210,RHI105210,RHI205210,RHI305210,RHI405210,RHI505210,RHI605210,RHI705210,RHI805210,POP715210,POP645210,POP815210,EDU635210,EDU685210,VET605210,LFE305210,HSG030210,HSG445210,HSG096210,HSG495210,HSD410210,HSD310210,INC910210,INC110210,PVY020210,BZA010209,BZA110209,BZA115209,NES010209,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030210,FED110209,LND110210,POP060210
047039,39,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-88.175377,35.821663 -88.17321,35.848412 -88.03965,35.858189 -88.018478,35.837963 -88.022285,35.817135 -88.008171,35.813786 -88.007385,35.824665 -87.994324,35.825409 -87.99221,35.817665 -87.971268,35.815128 -87.997993,35.754662 -88.025154,35.727776 -88.027328,35.703297 -88.015701,35.689537 -88.014938,35.670467 -88.028763,35.628887 -87.966553,35.514633 -87.985817,35.483562 -88.028419,35.470936 -88.039902,35.461094 -88.047043,35.442116 -88.023003,35.430016 -88.001007,35.428833 -87.967522,35.40979 -87.973442,35.396248 -87.991653,35.388313 -88.00692,35.386238 -88.025932,35.3951 -88.048645,35.417171 -88.066643,35.420113 -88.107811,35.391102 -88.186928,35.382931 -88.20369,35.392193 -88.215714,35.415474 -88.241997,35.429829 -88.239677,35.536465 -88.228691,35.551327 -88.212852,35.551609 -88.218697,35.57391 -88.186249,35.619392 -88.175377,35.821663</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Decatur County,11731,6448,333.895541,11.0148,35.615241,-88.116253,47039,0,11757,0.2,11731,5.7,21.5,20.7,50.7,94.7,2.9,0.2,0.2,0.1,1.2,2.6,93.1,86.2,1.1,1.9,71.9,10.4,1082,24.2,6873,78.1,5.4,66500,4985,2.3,19757,30445,20.3,259,3226,-3.8,830,980,0,0,0,0,0,0,0,0,98877,8594,6048,0,141230,333.85,35.2
047041,41,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.006454,35.958813 -86.011963,35.999832 -86.044479,36.047989 -86.053825,36.092743 -86.001358,36.093941 -85.989288,36.108566 -85.982628,36.104736 -85.936821,36.121536 -85.916565,36.104134 -85.907295,36.119286 -85.869423,36.100891 -85.855133,36.101814 -85.847214,36.124271 -85.815102,36.128277 -85.807785,36.138039 -85.801247,36.120129 -85.769798,36.099174 -85.77565,36.084377 -85.759262,36.070244 -85.729332,36.087917 -85.69149,36.081264 -85.649826,36.026806 -85.632942,36.023083 -85.633102,35.997662 -85.654655,35.976566 -85.645645,35.907715 -85.657906,35.889946 -85.637856,35.882034 -85.667046,35.855282 -85.636818,35.846584 -85.667236,35.828949 -85.735161,35.856094 -85.783653,35.851719 -85.81739,35.858673 -85.878181,35.846466 -86.006454,35.958813</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,DeKalb County,17423,8409,304.568842,24.41223,35.983114,-85.853275,47041,0,18723,7.5,17423,6.1,22.9,15.8,50.5,92.7,1.3,0.2,0.3,0,1.3,6.6,90.7,83.9,5.3,5.7,68.9,11.7,1160,24.7,9405,72.3,7.5,98000,7165,2.46,17976,34863,19.2,296,4981,-3,1381,1726,0,0,0,0,0,24.2,743834,8484,119410,6424,12131,6,166911,304.35,61.5
047043,43,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.564697,36.186268 -87.529228,36.234684 -87.512772,36.339661 -87.362457,36.321648 -87.280754,36.322426 -87.231651,36.321957 -87.196716,36.30632 -87.166962,36.30801 -87.12851,36.295914 -87.133987,36.285133 -87.183891,36.258888 -87.159897,36.24118 -87.184669,36.214893 -87.141296,36.179108 -87.166565,36.173252 -87.158798,36.166294 -87.181557,36.056023 -87.190536,35.985409 -87.20816,35.985748 -87.209259,35.968071 -87.300079,35.972961 -87.531319,36.001057 -87.550957,36.033596 -87.541649,36.107403 -87.564697,36.186268</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Dickson County,43156,17614,489.866866,1.417544,36.117131,-87.356266,47043,0,49666,15.1,43156,6.6,25,13.3,50.9,91.8,4.1,0.3,0.5,0,1.8,3.2,90.4,84.5,2.2,3.1,80.6,14.9,3996,29.9,20820,74.1,11,128700,18889,2.57,21415,44554,14,945,11800,-12,3624,5198,2.4,0,0,0,0.6,20.6,876604,327900,605859,12779,60508,109,318948,489.9,101.4
047045,45,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-89.645401,35.913799 -89.664192,35.93782 -89.713135,35.966324 -89.721756,35.999878 -89.688843,36.025795 -89.678169,36.08297 -89.667389,36.099316 -89.589424,36.129791 -89.589455,36.15202 -89.618561,36.183743 -89.488602,36.187885 -89.484032,36.216915 -89.473198,36.215549 -89.156204,36.204628 -89.161591,36.02002 -89.190575,36.024635 -89.200851,36.016041 -89.185013,35.994678 -89.204964,35.982937 -89.218163,35.94894 -89.250664,35.914082 -89.264862,35.915016 -89.281418,35.884197 -89.341614,35.877487 -89.363701,35.909275 -89.412491,35.949696 -89.477837,35.952904 -89.495453,35.92886 -89.537491,35.928856 -89.548859,35.935658 -89.574417,35.924301 -89.630081,35.925613 -89.645401,35.913799</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Dyer County,37279,16123,510.49536,15.984283,36.060464,-89.358984,47045,0,38335,2.8,37279,6.4,24.9,14.4,51.8,82,14.3,0.2,0.5,0,1.8,2.6,81,82,0.9,2.2,78.6,14.5,3343,17.9,16703,65,17,91900,15079,2.48,19169,36856,20.2,835,13147,-13,2421,3139,0,0,0,0,0,24.4,1646993,252485,514056,13643,42802,58,390990,512.33,74.8
047047,47,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-89.643822,35.380157 -89.549652,35.406105 -89.476868,35.404297 -89.186905,35.399799 -89.198067,35.000793 -89.3423,34.999714 -89.646477,35.000641 -89.632896,35.2617 -89.64135,35.262596 -89.63533,35.364735 -89.643822,35.380157</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Fayette County,28806,11214,704.498275,1.729202,35.204664,-89.398858,47047,0,38413,33.4,28806,6.5,23.1,14.9,50.4,69.2,28.1,0.3,0.5,0,0.9,2.2,68.2,89.7,2,3.6,82.8,18.9,2865,33,15669,83.3,4.1,170400,13498,2.72,26898,56729,13,590,6314,49.9,2946,3779,15.3,0,0,0,0,23,889776,74398,126612,3402,12553,159,282768,704.79,54.5
047049,49,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.10881,36.412209 -85.093155,36.415718 -85.080185,36.500141 -85.058083,36.5252 -85.042038,36.525059 -85.017517,36.561371 -84.944489,36.583591 -84.894341,36.578045 -84.850288,36.566811 -84.787193,36.530296 -84.730034,36.52758 -84.688759,36.43784 -84.653656,36.396008 -84.67807,36.390182 -84.693642,36.370373 -84.7173,36.367233 -84.74897,36.336708 -84.774864,36.334099 -84.788719,36.313755 -84.785858,36.295479 -84.865997,36.284084 -84.88269,36.226151 -84.899765,36.208187 -84.89753,36.169956 -84.905296,36.154816 -84.920616,36.146774 -84.92955,36.159382 -84.941719,36.156212 -84.967491,36.164005 -84.978874,36.154903 -85.004379,36.157684 -85.023499,36.172024 -85.040451,36.155407 -85.074936,36.141251 -85.094643,36.145611 -85.115898,36.152752 -85.076942,36.204441 -85.117104,36.308994 -85.10881,36.412209</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Fentress County,16625,7598,498.638125,0.33469,36.387076,-84.937512,47049,0,17959,8,16625,5.8,23.1,17,50.7,98.1,0.2,0.2,0.2,0,0.9,1.1,97.6,90.6,0.5,1.6,71.6,10.1,1439,26.1,8961,77.1,5.9,101000,7331,2.42,17291,29642,25,268,3211,3.3,1575,2235,0,0,0,0,0,20.3,0,0,140548,8075,8176,0,209809,498.61,36
047051,51,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.309776,35.128651 -86.301437,35.139782 -86.321236,35.150764 -86.308098,35.155407 -86.304527,35.173477 -86.287048,35.174366 -86.297569,35.191914 -86.294693,35.206821 -86.306015,35.218941 -86.302635,35.232475 -86.274551,35.243973 -86.27729,35.272663 -86.239334,35.330208 -86.257347,35.34433 -86.209419,35.357082 -86.191231,35.347034 -86.159233,35.369297 -86.022873,35.352642 -85.990356,35.323517 -85.977242,35.326759 -85.945045,35.303535 -85.920547,35.29689 -85.886787,35.259518 -85.894203,35.245663 -85.88913,35.221886 -85.867874,35.227093 -85.869591,34.992302 -86.303513,34.995377 -86.313065,34.995186 -86.309776,35.128651</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Franklin County,39270,16813,554.518239,21.249212,35.199739,-86.099915,47051,0,41052,4.5,39270,5.3,21.8,17.3,51.2,90.8,5.1,0.4,0.7,0.1,1.7,2.5,89.7,86.2,2,3.3,79.7,16.5,3933,23,18697,77.3,8.6,110700,15750,2.5,20817,40983,13.2,684,9772,19.1,2696,2967,0,0,0,0,0,26.9,3187056,0,343584,8341,28049,85,351096,554.54,74
047053,53,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-88.91758,35.799488 -88.956482,35.831436 -89.002968,35.837536 -89.018181,35.853935 -89.035812,35.848106 -89.081161,35.856892 -89.10717,35.875584 -89.136581,35.898365 -89.134171,35.926937 -89.120468,35.940506 -89.12381,35.954124 -89.185013,35.994678 -89.200851,36.016041 -89.190575,36.024635 -89.161591,36.02002 -89.156204,36.204628 -88.960091,36.201633 -88.95649,36.226566 -88.924835,36.190132 -88.886719,36.179962 -88.821083,36.126534 -88.76252,36.115753 -88.74279,36.095669 -88.691849,36.067661 -88.706642,35.796455 -88.91758,35.799488</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Gibson County,48152,21059,602.673188,0.915054,35.969451,-88.897878,47053,0,49683,3.2,48152,6.5,25,16.5,52.4,78.5,18.8,0.2,0.2,0,1.3,2,77.6,85.2,0.9,2.9,79.7,14.8,3802,23,21999,72,11.2,86900,19548,2.47,20065,35947,19.1,943,12866,-21.7,2723,3423,0,0,0,0,1.4,24.4,977402,0,438966,9063,30831,132,638712,602.74,82.4
047055,55,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.208702,35.440639 -87.210205,35.447021 -87.171822,35.446728 -87.146004,35.459835 -87.117661,35.463352 -87.093735,35.451973 -87.020706,35.440022 -86.991905,35.423069 -86.953346,35.428146 -86.920288,35.42062 -86.923775,35.384369 -86.918716,35.367008 -86.89904,35.348412 -86.89917,35.327984 -86.88652,35.318623 -86.863457,35.3172 -86.86264,35.308102 -86.849625,35.309624 -86.850388,35.320084 -86.81617,35.315224 -86.817337,35.297997 -86.809502,35.296455 -86.814774,35.27478 -86.83342,34.998161 -87.207573,35.007877 -87.222748,35.007263 -87.218369,35.098007 -87.210518,35.097401 -87.207718,35.115967 -87.216637,35.118412 -87.212196,35.135582 -87.200966,35.134907 -87.198814,35.150307 -87.208336,35.151855 -87.198669,35.17392 -87.222672,35.180286 -87.221535,35.199791 -87.212509,35.200527 -87.21476,35.219185 -87.207451,35.219044 -87.207253,35.244469 -87.218521,35.244232 -87.213989,35.301811 -87.237091,35.301804 -87.237366,35.311798 -87.212494,35.314041 -87.208702,35.440639</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Giles County,29447,13113,610.926627,0.248361,35.18221,-87.026964,47055,0,29485,0.1,29447,5.8,22.1,16.7,51.2,86.4,10.2,0.3,0.4,0,2,1.6,85.5,88.2,1.3,1.7,78,12.1,2549,26.4,13844,74.7,11.5,98700,11697,2.49,19778,37860,17.1,570,7258,-24.7,1805,2649,2.6,0,0,0,0,0,1004159,112932,313287,10799,24871,5,300401,610.93,48.3
047057,57,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-83.732346,36.16655 -83.72226,36.171513 -83.731468,36.185593 -83.699051,36.213558 -83.707924,36.261703 -83.686646,36.285664 -83.687675,36.309341 -83.673332,36.339542 -83.657036,36.328297 -83.57122,36.364513 -83.541145,36.353931 -83.526321,36.360462 -83.517593,36.355026 -83.510422,36.366028 -83.494354,36.359314 -83.495125,36.37117 -83.488068,36.373543 -83.459633,36.363926 -83.452316,36.369465 -83.456329,36.383759 -83.44175,36.401196 -83.40284,36.421944 -83.391556,36.412735 -83.376091,36.419666 -83.369339,36.411144 -83.346153,36.414497 -83.322029,36.408253 -83.296249,36.387375 -83.274513,36.39397 -83.271492,36.382 -83.282356,36.37529 -83.262047,36.336964 -83.276413,36.308624 -83.259079,36.29681 -83.260956,36.280998 -83.278397,36.263729 -83.289825,36.263866 -83.324532,36.29385 -83.378067,36.261608 -83.429771,36.244251 -83.423683,36.227577 -83.437614,36.217831 -83.443512,36.222675 -83.451447,36.194901 -83.467529,36.186623 -83.46965,36.174461 -83.492027,36.158772 -83.512413,36.175251 -83.528633,36.165157 -83.560013,36.187176 -83.567909,36.181206 -83.562042,36.16864 -83.575058,36.170197 -83.58049,36.159107 -83.586182,36.16666 -83.606918,36.127693 -83.615173,36.139008 -83.632828,36.139427 -83.619843,36.115608 -83.62249,36.096195 -83.63446,36.096329 -83.644318,36.116356 -83.667488,36.119312 -83.671844,36.114525 -83.65519,36.086441 -83.662361,36.082249 -83.672768,36.087757 -83.697021,36.128479 -83.723221,36.13657 -83.732346,36.16655</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Grainger County,20659,9732,280.332742,22.10978,36.274788,-83.501197,47057,0,22657,9.7,20659,5.9,22.3,16,50.2,97,0.5,0.2,0.1,0,1,2.3,96,87.7,1.3,2,67.9,7.3,1807,31.8,10894,82.5,2.6,89900,8623,2.55,16783,30623,18.7,226,2026,-30.4,1540,1697,0,0,0,0,0,0,171296,8638,79483,3515,6097,2,205510,280.6,80.7
047059,59,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-82.604401,36.042988 -82.628044,36.05434 -82.64389,36.051723 -82.763229,35.999546 -82.773598,35.987503 -82.776443,35.956573 -82.80867,35.920872 -82.85627,35.947426 -82.895973,35.94836 -83.058693,36.104313 -83.077179,36.101677 -83.093895,36.119854 -83.109932,36.11253 -83.128181,36.126236 -83.158669,36.157413 -83.162079,36.184875 -83.129539,36.198139 -83.083221,36.238846 -82.955872,36.322857 -82.889694,36.346493 -82.853386,36.368576 -82.811012,36.368484 -82.68882,36.414783 -82.635941,36.416309 -82.65078,36.1525 -82.595703,36.098835 -82.57943,36.083336 -82.604401,36.042988</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Greene County,62909,28116,621.690823,2.423023,36.185014,-82.843637,47059,0,68831,9.4,62909,5.3,21.2,17.4,50.9,95,2,0.2,0.4,0,1.2,2.5,93.9,86.1,1.9,4.1,76.6,14,5949,23.2,32025,74.2,7.8,104200,28134,2.35,18782,36867,19.7,1154,20513,-11,4335,5936,0,0,0.7,0,0.4,23.4,1813963,0,681959,10355,61990,136,600571,622.17,110.6
047061,61,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.867874,35.227093 -85.88913,35.221886 -85.894203,35.245663 -85.886787,35.259518 -85.920547,35.29689 -85.897591,35.32935 -85.899643,35.345764 -85.882309,35.354321 -85.870506,35.377121 -85.884949,35.382107 -85.879318,35.405556 -85.888367,35.488945 -85.87114,35.530201 -85.820518,35.524551 -85.797531,35.508846 -85.797279,35.525642 -85.740692,35.537937 -85.61927,35.545368 -85.595673,35.520065 -85.562576,35.514881 -85.536308,35.498104 -85.541122,35.459656 -85.534241,35.439892 -85.506233,35.435314 -85.489235,35.414749 -85.501617,35.372467 -85.54406,35.348461 -85.558212,35.325764 -85.699921,35.300434 -85.706543,35.292015 -85.697105,35.243553 -85.738136,35.222614 -85.779625,35.226658 -85.822319,35.252529 -85.867874,35.227093</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Grundy County,14332,6282,360.558008,0.578636,35.353581,-85.728029,47061,0,13703,-4.4,14332,5.8,23.1,17.5,50.5,97.7,0.3,0.5,0.2,0,1.1,0.8,97.2,92.6,0.8,0.7,64.3,8,923,25.5,6397,80.7,4.3,80100,5258,2.62,14000,26529,31.5,161,1298,-13.9,1215,1211,0,0,0,0,0,32.3,0,0,67509,4717,9837,0,146311,360.53,38
047063,63,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-83.162079,36.184875 -83.175308,36.176937 -83.172279,36.131313 -83.18512,36.127903 -83.215103,36.151764 -83.223465,36.126751 -83.239212,36.115757 -83.302574,36.150436 -83.382339,36.159557 -83.381966,36.149994 -83.398674,36.148121 -83.398933,36.159046 -83.451042,36.157154 -83.46965,36.174461 -83.467529,36.186623 -83.451447,36.194901 -83.443512,36.222675 -83.437614,36.217831 -83.423683,36.227577 -83.429771,36.244251 -83.378067,36.261608 -83.324532,36.29385 -83.289825,36.263866 -83.278397,36.263729 -83.260956,36.280998 -83.259079,36.29681 -83.23246,36.293598 -83.18116,36.311802 -83.178467,36.337116 -83.164337,36.34864 -83.15168,36.335697 -83.158218,36.332863 -83.146484,36.322693 -83.151993,36.318439 -83.112595,36.283607 -83.083221,36.238846 -83.129539,36.198139 -83.162079,36.184875</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Hamblen County,58128,24693,161.03009,14.741139,36.209671,-83.284008,47063,0,62544,7.6,58128,6.5,23.6,15.9,51.3,86.6,4,0.3,0.7,0.1,2,10.7,82.9,83.7,7.4,9.6,78.4,15.6,5268,20.6,26963,71.3,14.7,118900,24451,2.5,21162,39807,17.7,1338,27283,-15.8,3763,5080,0,0,0,0,1.1,21,3214013,591685,1055016,17030,91273,80,526893,161.18,388
047065,65,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.359985,34.989902 -85.467422,34.990047 -85.419113,35.025223 -85.40435,35.049248 -85.380028,35.052036 -85.367973,35.067062 -85.360802,35.095894 -85.393364,35.117939 -85.384415,35.158981 -85.251541,35.32193 -85.226105,35.363266 -85.171036,35.468483 -85.147606,35.453083 -85.13327,35.466637 -85.107948,35.454796 -85.092369,35.431042 -85.06237,35.441734 -85.018646,35.416454 -85.033546,35.38385 -84.99231,35.384098 -84.967979,35.365902 -84.956429,35.322742 -84.933769,35.295963 -84.953178,35.273083 -84.953804,35.253109 -85.000145,35.193535 -85.014244,35.135448 -85.009178,35.097076 -84.995728,35.077015 -84.996628,35.042507 -84.957207,35.024624 -84.972847,34.992554 -85.267761,34.989075 -85.359985,34.989902</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Hamilton County,307896,134692,542.440534,33.284312,35.095522,-85.2301,47065,0,336463,9.3,307896,6.1,21.6,14.7,51.9,73.9,20.2,0.3,1.8,0.1,1.7,4.5,72,82.8,4.6,6,85.4,27,28136,21.2,151107,65.5,24.2,147200,133953,2.4,26588,45408,14.7,8756,170950,-2.2,22780,31733,9.3,0.3,2.8,0,1.4,24.6,8040623,2958545,4865677,14695,663283,817,3427904,542.43,620.3
047067,67,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-83.274513,36.39397 -83.296249,36.387375 -83.322029,36.408253 -83.346153,36.414497 -83.369339,36.411144 -83.376091,36.419666 -83.364677,36.461349 -83.380943,36.50808 -83.411446,36.556442 -83.464302,36.598755 -83.275131,36.60038 -83.248489,36.589848 -83.211029,36.588001 -82.986809,36.591198 -82.849937,36.590946 -82.950356,36.544403 -82.964508,36.553356 -82.980522,36.547409 -82.992744,36.565346 -83.069725,36.538139 -83.118423,36.512108 -83.180794,36.445873 -83.199554,36.447773 -83.194939,36.420715 -83.274513,36.39397</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Hancock County,6786,3280,222.291814,1.208593,36.519942,-83.218244,47067,0,6819,0.5,6786,5.6,21.9,17,50.6,98,0.4,0.3,0.1,0,1.1,0.2,97.9,85.2,0.6,1.4,68.3,7.4,458,30.3,3624,71.5,7.4,76200,3008,2.21,13717,23125,30.3,54,665,7.1,371,305,0,0,0,0,0,0,0,0,24369,3649,1382,0,94647,222.34,30.7
047069,69,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-89.198067,35.000793 -89.186905,35.399799 -89.184494,35.43565 -89.076706,35.434406 -88.848671,35.435638 -88.856392,35.389835 -88.79924,35.348209 -88.792587,35.335911 -88.786049,35.250988 -88.784988,35.003094 -88.812492,35.00235 -89.006134,35.000145 -89.198067,35.000793</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Hardeman County,28105,10694,667.546665,2.844446,35.203117,-88.996865,47069,0,27253,-3,28105,5.5,21.2,14,45.6,56.4,41.4,0.2,0.5,0,1,1.4,55.8,85.9,1.2,2.5,70.3,10.7,2022,28.6,10851,73.2,6.3,88700,8993,2.62,15838,32539,20,374,5988,-8.6,1369,1408,0,0,0,0,0,26.8,423749,42125,158797,5711,15636,41,397423,667.77,40.8
047071,71,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-88.193954,35.004368 -88.351685,35.003746 -88.383102,35.004955 -88.364029,35.383858 -88.362259,35.42696 -88.242134,35.421661 -88.241997,35.429829 -88.215714,35.415474 -88.20369,35.392193 -88.186928,35.382931 -88.107811,35.391102 -88.066643,35.420113 -88.048645,35.417171 -88.025932,35.3951 -88.026917,35.373325 -88.016159,35.375462 -88.008804,35.347675 -88.012344,35.310497 -87.984276,35.305145 -87.986046,35.015949 -88.194923,35.013458 -88.193954,35.004368</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Hardin County,25578,12807,577.86127,18.450528,35.207362,-88.208172,47071,0,26026,1.8,25578,5.4,21.7,18.5,51.3,93.7,3.4,0.3,0.4,0,1.5,1.9,92.6,87.7,1,1.7,72.7,9.4,2172,21.3,13946,77.2,5.9,86600,10505,2.46,18122,30732,20.7,509,6070,-5.3,1967,2399,0,0,0,0,0,26.8,691797,79735,313661,11995,28737,15,277176,577.32,45.1
047073,73,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-83.274513,36.39397 -83.194939,36.420715 -83.199554,36.447773 -83.180794,36.445873 -83.118423,36.512108 -83.069725,36.538139 -82.992744,36.565346 -82.980522,36.547409 -82.964508,36.553356 -82.950356,36.544403 -82.849937,36.590946 -82.610962,36.591446 -82.604317,36.580002 -82.616943,36.573906 -82.614883,36.527412 -82.630898,36.509232 -82.631607,36.495178 -82.703308,36.451077 -82.685753,36.429615 -82.68882,36.414783 -82.811012,36.368484 -82.853386,36.368576 -82.889694,36.346493 -82.955872,36.322857 -83.083221,36.238846 -83.112595,36.283607 -83.151993,36.318439 -83.146484,36.322693 -83.158218,36.332863 -83.15168,36.335697 -83.164337,36.34864 -83.178467,36.337116 -83.18116,36.311802 -83.23246,36.293598 -83.259079,36.29681 -83.276413,36.308624 -83.262047,36.336964 -83.282356,36.37529 -83.271492,36.382 -83.274513,36.39397</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Hawkins County,53563,24416,486.656457,12.973531,36.441667,-82.922959,47073,0,56833,6.1,53563,5.6,22.3,16.5,51,96.5,1.3,0.2,0.5,0,1.1,1.2,95.8,85.3,1.1,2.5,78.1,12.4,5103,24,26870,76.1,9.3,104900,23669,2.37,19600,35392,18.3,611,9610,-20.5,3160,3486,0,0,0,0,0,24.5,1148701,0,286874,5031,31738,25,480639,486.98,116.7
047075,75,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-89.511879,35.591732 -89.467758,35.600807 -89.469421,35.686115 -89.435402,35.735107 -89.446159,35.753719 -89.438766,35.785019 -89.401863,35.819935 -89.355354,35.818977 -89.348015,35.799911 -89.268166,35.762123 -89.198479,35.753799 -89.066231,35.688503 -89.076706,35.434406 -89.184494,35.43565 -89.186905,35.399799 -89.476868,35.404297 -89.465523,35.539993 -89.511879,35.591732</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Haywood County,19797,8086,533.202635,0.948947,35.563084,-89.278242,47075,0,18787,-5.1,19797,6.5,25.6,13.7,52.9,45.9,50.4,0.2,0.1,0,0.9,3.8,44.8,84.6,1.7,4.4,74.8,12.9,1243,22.4,8315,65.3,14.9,87100,7445,2.53,17047,32414,26.6,337,5152,13.5,999,1268,0,0,0,0,0,22.9,631465,74223,180636,9425,13900,17,240891,533.11,35.2
047077,77,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-88.362259,35.42696 -88.35894,35.498192 -88.409912,35.48914 -88.419968,35.496948 -88.471893,35.500134 -88.528976,35.54237 -88.561752,35.588924 -88.585999,35.595467 -88.605293,35.589718 -88.606033,35.623306 -88.596954,35.62505 -88.597748,35.653648 -88.605087,35.655518 -88.606888,35.79166 -88.592697,35.792461 -88.587303,35.816921 -88.567886,35.827206 -88.175377,35.821663 -88.186249,35.619392 -88.218697,35.57391 -88.212852,35.551609 -88.228691,35.551327 -88.239677,35.536465 -88.241997,35.429829 -88.242134,35.421661 -88.362259,35.42696</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Henderson County,25522,11446,520.023918,5.890421,35.641227,-88.377712,47077,0,27769,8.8,25522,6.6,24.3,14.8,51.9,89.2,7.9,0.2,0.3,0,1.7,1.9,88.2,85.3,0.9,2,78.8,11.8,2169,24.1,12776,77.6,6.4,90700,10850,2.49,19988,38887,16.4,521,6265,-22.3,1701,2451,3.3,0,0,0,0,23.2,566730,31846,279627,10450,20893,53,243294,520.07,53.4
047079,79,Tennessee,47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-88.512634,36.499489 -88.495979,36.49815 -88.042732,36.496517 -88.047585,36.482059 -88.038704,36.467892 -88.052818,36.448105 -88.050117,36.439907 -87.991592,36.362984 -88.091621,36.361481 -88.095261,36.31934 -88.086105,36.289749 -88.09201,36.248539 -88.105423,36.232819 -88.138237,36.216412 -88.159424,36.179455 -88.161583,36.154072 -88.183304,36.150234 -88.208122,36.131451 -88.21122,36.150085 -88.52739,36.154892 -88.512634,36.499489</coordinates></LinearRing></outerBoundaryIs></Polygon>",TN,Henry County,31115,15783,561.678079,31.774151,36.319422,-88.305435,47079,0,32330,3.9,31115,5.9,21.7,19.7,51.6,89.2,8,0.3,0.3,0,1.6,1.7,88.2,87.4,1.6,4.3,81.2,14.8,3460,20.1,17054,77.3,9.2,85000,13534,2.33,20687,36836,17.2,711,7951,-22.6,2198,2520,0,0,0,0,0,0,0,0,404167,12824,29442,12,334949,562.1,57.5
